C_size,A_size,log2(nwords),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
16, 16, 10.000000, 4, 9858929, 628394, 19.261310, 185445, 17.500632, 123, 206.996686
16, 16, 10.000000, 4, 1197590, 78036, 16.251852, 21505, 14.392385, 15, 43.430328
16, 16, 10.000000, 4, 5753716, 365649, 18.480100, 106111, 16.695215, 71, 74.652104
16, 16, 10.000000, 4, 2453905, 159413, 17.282410, 44944, 15.455841, 31, 54.791071
16, 16, 10.000000, 4, 808060, 52568, 15.681897, 15056, 13.878051, 10, 14.126261
16, 16, 10.000000, 4, 3116826, 198531, 17.599005, 57870, 15.820528, 38, 52.068293
16, 16, 10.000000, 4, 408475, 26265, 14.680854, 7543, 12.880923, 5, 10.081808
16, 16, 10.000000, 4, 3534437, 230331, 17.813349, 65413, 15.997290, 45, 56.524353
16, 16, 10.000000, 4, 772963, 50621, 15.627448, 14112, 13.784635, 9, 18.891767
16, 16, 10.000000, 4, 1323638, 86946, 16.407832, 24343, 14.571219, 17, 11.908695
16, 16, 10.000000, 4, 676060, 43093, 15.395166, 12137, 13.567124, 8, 5.164346
16, 16, 10.000000, 4, 4020983, 261206, 17.994829, 74527, 16.185476, 51, 131.205640
16, 16, 10.000000, 4, 137635, 9332, 13.187971, 2481, 11.276706, 1, 17.922764
16, 16, 10.000000, 4, 254669, 15938, 13.960183, 4584, 12.162391, 3, 3.836923
16, 16, 10.000000, 4, 1168126, 77069, 16.233863, 21321, 14.379987, 15, 14.154969
16, 16, 10.000000, 4, 322475, 21355, 14.382286, 5793, 12.500095, 4, 10.056993
16, 16, 10.000000, 4, 157918, 10215, 13.318402, 2995, 11.548340, 1, 1.960718
16, 16, 10.000000, 4, 220970, 14973, 13.870076, 4138, 12.014718, 2, 4.664020
16, 16, 10.000000, 4, 50307, 3675, 11.843529, 812, 9.665336, 0, 6.862359
16, 16, 10.000000, 4, 6149581, 398459, 18.604072, 115323, 16.815321, 78, 79.537539
16, 16, 10.000000, 4, 304516, 18627, 14.185108, 5478, 12.419434, 3, 15.093016
16, 16, 10.000000, 4, 1727872, 110384, 16.752172, 31311, 14.934382, 21, 20.836142
16, 16, 10.000000, 4, 5889397, 372408, 18.506525, 109215, 16.736811, 73, 128.349753
16, 16, 10.000000, 4, 11276996, 722481, 19.462600, 210022, 17.680181, 141, 388.839609
16, 16, 10.000000, 4, 474978, 30898, 14.915226, 8551, 13.061877, 6, 6.458361
16, 16, 10.000000, 4, 1545061, 98946, 16.594354, 28269, 14.786933, 19, 34.276359
16, 16, 10.000000, 4, 101027, 6886, 12.749450, 1816, 10.826548, 1, 2.438647
16, 16, 10.000000, 4, 1445940, 92283, 16.493777, 27551, 14.749817, 18, 34.466307
16, 16, 10.000000, 4, 703906, 46423, 15.502552, 13339, 13.703363, 9, 12.492825
16, 16, 10.000000, 4, 778295, 50103, 15.612609, 14370, 13.810772, 9, 38.923502
16, 16, 10.000000, 4, 1700088, 112388, 16.778128, 32196, 14.974594, 22, 18.239958
16, 16, 10.000000, 4, 2619501, 170523, 17.379607, 48765, 15.573558, 33, 31.037416
16, 16, 10.000000, 4, 1567568, 101609, 16.632669, 29005, 14.824014, 19, 19.748188
16, 16, 10.000000, 4, 1052677, 69368, 16.081983, 19676, 14.264149, 13, 24.952939
16, 16, 10.000000, 4, 3855047, 246975, 17.914005, 72509, 16.145872, 48, 146.056499
16, 16, 10.000000, 4, 4351456, 278124, 18.085369, 81130, 16.307948, 54, 46.586514
16, 16, 10.000000, 4, 554371, 36466, 15.154264, 10140, 13.307770, 7, 28.111349
16, 16, 10.000000, 4, 3748022, 241394, 17.881030, 68596, 16.065837, 47, 68.107909
16, 16, 10.000000, 4, 10127421, 654081, 19.319110, 188250, 17.522290, 128, 258.327815
16, 16, 10.000000, 4, 4306558, 275539, 18.071897, 79954, 16.286883, 54, 41.114875
16, 16, 10.000000, 4, 189651, 12472, 13.606405, 3400, 11.731319, 2, 17.286129
16, 16, 10.000000, 4, 2439642, 160173, 17.289271, 45337, 15.468401, 31, 17.485433
16, 16, 10.000000, 4, 14013864, 898237, 19.776737, 259944, 17.987841, 176, 274.628835
16, 16, 10.000000, 4, 1293336, 82071, 16.324585, 24431, 14.576425, 16, 13.448590
16, 16, 10.000000, 4, 2424480, 153871, 17.231362, 44890, 15.454106, 30, 32.787366
16, 16, 10.000000, 4, 3806866, 246016, 17.908393, 70365, 16.102570, 48, 29.119619
16, 16, 10.000000, 4, 1364003, 88342, 16.430812, 25017, 14.610621, 17, 15.317856
16, 16, 10.000000, 4, 1161227, 78362, 16.257867, 22261, 14.442231, 15, 27.888184
16, 16, 10.000000, 4, 908060, 60162, 15.876565, 17264, 14.075479, 11, 15.796813
16, 16, 10.000000, 4, 4190970, 266592, 18.024274, 77571, 16.243230, 52, 65.636223
16, 16, 10.000000, 4, 1407154, 91232, 16.477252, 26093, 14.671375, 17, 65.450548
16, 16, 10.000000, 4, 1281248, 81944, 16.322351, 23313, 14.508847, 16, 14.650978
16, 16, 10.000000, 4, 2857678, 180687, 17.463133, 52355, 15.676040, 35, 20.907566
16, 16, 10.000000, 4, 1752485, 114617, 16.806462, 32257, 14.977325, 22, 49.537205
16, 16, 10.000000, 4, 1538509, 99078, 16.596277, 28016, 14.773963, 19, 18.873589
16, 16, 10.000000, 4, 87957, 6162, 12.589183, 1438, 10.489848, 1, 5.888074
16, 16, 10.000000, 4, 1942376, 126230, 16.945695, 36308, 15.148000, 24, 27.892332
16, 16, 10.000000, 4, 1657901, 104428, 16.672149, 29954, 14.870461, 20, 19.232748
16, 16, 10.000000, 4, 1095157, 71814, 16.131978, 20212, 14.302924, 14, 8.741531
16, 16, 10.000000, 4, 3520654, 225373, 17.781955, 65123, 15.990880, 44, 33.245865
16, 16, 10.000000, 4, 2126398, 133011, 17.021186, 39329, 15.263306, 26, 19.038134
16, 16, 10.000000, 4, 4139504, 264216, 18.011358, 78141, 16.253792, 51, 52.327068
16, 16, 10.000000, 4, 453225, 30408, 14.892163, 8191, 12.999824, 5, 7.280045
16, 16, 10.000000, 4, 683356, 44821, 15.451887, 12382, 13.595957, 8, 23.375863
16, 16, 10.000000, 4, 537067, 35421, 15.112317, 9740, 13.249706, 6, 14.938871
16, 16, 10.000000, 4, 1802794, 115655, 16.819468, 33699, 15.040418, 22, 52.332496
16, 16, 10.000000, 4, 521612, 33758, 15.042942, 9632, 13.233620, 6, 5.320449
16, 16, 10.000000, 4, 1030721, 64938, 15.986775, 18844, 14.201818, 12, 35.847182
16, 16, 10.000000, 4, 7940722, 516584, 18.978643, 149442, 17.189226, 101, 92.590479
16, 16, 10.000000, 4, 752415, 49831, 15.604756, 13767, 13.748927, 9, 8.469914
16, 16, 10.000000, 4, 1637343, 104917, 16.678889, 30100, 14.877476, 20, 25.411733
16, 16, 10.000000, 4, 5063337, 321967, 18.296553, 94382, 16.526224, 63, 78.356565
16, 16, 10.000000, 4, 100324, 6961, 12.765079, 1691, 10.723661, 1, 1.531717
16, 16, 10.000000, 4, 73084, 5267, 12.362766, 1228, 10.262095, 1, 1.764531
16, 16, 10.000000, 4, 1406867, 92407, 16.495715, 26042, 14.668553, 18, 20.844961
16, 16, 10.000000, 4, 351267, 23399, 14.514159, 6404, 12.644758, 4, 2.969187
16, 16, 10.000000, 4, 1177284, 76702, 16.226977, 21974, 14.423510, 15, 33.862394
16, 16, 10.000000, 4, 2800395, 175233, 17.418915, 51516, 15.652733, 34, 38.161980
16, 16, 10.000000, 4, 4956496, 319932, 18.287406, 92262, 16.493449, 62, 50.523320
16, 16, 10.000000, 4, 937180, 60789, 15.891523, 17103, 14.061962, 11, 19.847162
16, 16, 10.000000, 4, 5306473, 342409, 18.385361, 100375, 16.615040, 67, 116.029742
16, 16, 10.000000, 4, 259412, 17096, 14.061371, 4689, 12.195065, 3, 4.509602
16, 16, 10.000000, 4, 1273383, 82508, 16.332246, 23125, 14.497166, 16, 30.268950
16, 16, 10.000000, 4, 20696275, 1328996, 20.341905, 384857, 18.553963, 260, 417.950651
16, 16, 10.000000, 4, 3682882, 238318, 17.862528, 69197, 16.078422, 46, 86.275340
16, 16, 10.000000, 4, 674042, 44287, 15.434596, 13122, 13.679700, 8, 10.455765
16, 16, 10.000000, 4, 11324194, 724874, 19.467371, 211211, 17.688325, 142, 210.275204
16, 16, 10.000000, 4, 1182115, 78808, 16.266054, 22621, 14.465375, 15, 10.389481
16, 16, 10.000000, 4, 7554776, 477392, 18.864815, 141036, 17.105704, 93, 120.717593
16, 16, 10.000000, 4, 1164223, 75444, 16.203119, 21739, 14.407998, 14, 70.078422
16, 16, 10.000000, 4, 4892, 354, 8.467606, 69, 6.108524, 0, 1.338648
16, 16, 10.000000, 4, 15085939, 970445, 19.888287, 281474, 18.102642, 190, 169.524589
16, 16, 10.000000, 4, 5061409, 328792, 18.326816, 95436, 16.542246, 64, 47.920002
16, 16, 10.000000, 4, 979228, 62823, 15.939005, 17820, 14.121210, 12, 9.956274
16, 16, 10.000000, 4, 773098, 50689, 15.629385, 14641, 13.837726, 9, 18.644501
16, 16, 10.000000, 4, 477147, 32190, 14.974325, 8445, 13.043882, 6, 13.115571
16, 16, 10.000000, 4, 24631239, 1591781, 20.602210, 460671, 18.813377, 312, 412.369804
16, 16, 10.000000, 4, 1196410, 78971, 16.269035, 22057, 14.428949, 15, 12.393194
16, 16, 10.000000, 4, 1622262, 105035, 16.680511, 30043, 14.874741, 20, 19.420194
16, 16, 11.000000, 3, 334074, 41757, 15.349730, 12991, 13.665225, 4, 3.441508
16, 16, 11.000000, 3, 902343, 114128, 16.800293, 35608, 15.119914, 11, 14.347241
16, 16, 11.000000, 3, 2974629, 370145, 18.497731, 116930, 16.835286, 36, 37.054418
16, 16, 11.000000, 3, 88339, 10986, 13.423379, 3303, 11.689561, 1, 1.694711
16, 16, 11.000000, 3, 4502486, 564370, 19.106282, 178064, 17.442036, 55, 36.146597
16, 16, 11.000000, 3, 3529887, 442155, 18.754193, 139595, 17.090888, 43, 35.531563
16, 16, 11.000000, 3, 136872, 17023, 14.055198, 5161, 12.333435, 1, 3.721547
16, 16, 11.000000, 3, 88271, 11117, 13.440480, 3254, 11.667999, 1, 1.584336
16, 16, 11.000000, 3, 468645, 58149, 15.827467, 18124, 14.145614, 5, 16.109144
16, 16, 11.000000, 3, 3856777, 483745, 18.883887, 151388, 17.207891, 47, 58.137858
16, 16, 11.000000, 3, 331080, 41536, 15.342075, 12634, 13.625024, 4, 7.005207
16, 16, 11.000000, 3, 83574, 10475, 13.354663, 3114, 11.604553, 1, 1.212138
16, 16, 11.000000, 3, 244463, 31542, 14.944987, 9473, 13.209606, 3, 4.905196
16, 16, 11.000000, 3, 169586, 21606, 14.399144, 6430, 12.650603, 2, 2.530902
16, 16, 11.000000, 3, 229686, 28330, 14.790043, 8670, 13.081816, 2, 9.781551
16, 16, 11.000000, 3, 3858327, 481863, 18.878264, 151124, 17.205373, 47, 55.103359
16, 16, 11.000000, 3, 139350, 16891, 14.043967, 5363, 12.388825, 1, 1.777982
16, 16, 11.000000, 3, 389945, 49153, 15.584992, 15359, 13.906797, 4, 7.275708
16, 16, 11.000000, 3, 330608, 41006, 15.323547, 12743, 13.637417, 4, 7.596957
16, 16, 11.000000, 3, 565053, 70645, 16.108300, 21779, 14.410650, 6, 8.271591
16, 16, 11.000000, 3, 229213, 28510, 14.799180, 9038, 13.141788, 2, 5.517415
16, 16, 11.000000, 3, 1246125, 155467, 17.246249, 48107, 15.553959, 15, 21.206687
16, 16, 11.000000, 3, 741771, 92001, 16.489362, 28481, 14.797712, 8, 20.533933
16, 16, 11.000000, 3, 767413, 97459, 16.572508, 30060, 14.875557, 9, 8.728625
16, 16, 11.000000, 3, 44960, 5646, 12.463013, 1600, 10.643856, 0, 2.527733
16, 16, 11.000000, 3, 2684968, 330096, 18.332526, 104738, 16.676425, 32, 75.217793
16, 16, 11.000000, 3, 4965008, 614347, 19.228694, 193377, 17.561057, 60, 37.602595
16, 16, 11.000000, 3, 724799, 89483, 16.449326, 28183, 14.782538, 8, 10.871095
16, 16, 11.000000, 3, 681745, 85063, 16.376244, 26853, 14.712796, 8, 26.229425
16, 16, 11.000000, 3, 971846, 121350, 16.888815, 38103, 15.217617, 11, 21.566494
16, 16, 11.000000, 3, 289618, 35375, 15.110443, 11121, 13.440999, 3, 13.345748
16, 16, 11.000000, 3, 1440715, 182393, 17.476691, 56782, 15.793146, 17, 13.589263
16, 16, 11.000000, 3, 2615211, 320865, 18.291607, 102027, 16.638591, 31, 33.347721
16, 16, 11.000000, 3, 218201, 27756, 14.760512, 8475, 13.048998, 2, 3.241502
16, 16, 11.000000, 3, 661550, 82407, 16.330479, 26081, 14.670712, 8, 6.486660
16, 16, 11.000000, 3, 179401, 21830, 14.414025, 6583, 12.684529, 2, 1.888616
16, 16, 11.000000, 3, 582379, 72115, 16.138012, 22440, 14.453785, 7, 5.069742
16, 16, 11.000000, 3, 561285, 70258, 16.100375, 21595, 14.398410, 6, 5.376719
16, 16, 11.000000, 3, 1181559, 146738, 17.162883, 46473, 15.504105, 14, 22.494549
16, 16, 11.000000, 3, 530376, 66102, 16.012406, 20872, 14.349281, 6, 5.974207
16, 16, 11.000000, 3, 270396, 33647, 15.038190, 10333, 13.334972, 3, 5.586987
16, 16, 11.000000, 3, 727869, 89809, 16.454572, 28255, 14.786219, 8, 26.881859
16, 16, 11.000000, 3, 162157, 20793, 14.343810, 6297, 12.620449, 2, 2.212340
16, 16, 11.000000, 3, 55487, 7031, 12.779514, 2135, 11.060020, 0, 1.335049
16, 16, 11.000000, 3, 16605, 2108, 11.041659, 560, 9.129283, 0, 4.336766
16, 16, 11.000000, 3, 341924, 40700, 15.312741, 13114, 13.678820, 3, 5.232111
16, 16, 11.000000, 3, 4139567, 518662, 18.984435, 163287, 17.317050, 50, 135.556034
16, 16, 11.000000, 3, 237473, 30232, 14.883789, 9311, 13.184720, 2, 5.080904
16, 16, 11.000000, 3, 1284289, 157123, 17.261535, 49250, 15.587836, 15, 23.317726
16, 16, 11.000000, 3, 30536, 3906, 11.931476, 1086, 10.084808, 0, 1.315694
16, 16, 11.000000, 3, 923980, 116280, 16.827243, 36180, 15.142905, 11, 15.811190
16, 16, 11.000000, 3, 843147, 105259, 16.683584, 33383, 15.026826, 10, 7.901516
16, 16, 11.000000, 3, 83416, 10628, 13.375583, 3045, 11.572227, 1, 7.218099
16, 16, 11.000000, 3, 570688, 69626, 16.087339, 21396, 14.385053, 6, 31.185011
16, 16, 11.000000, 3, 25547, 3306, 11.690871, 939, 9.874981, 0, 4.960402
16, 16, 11.000000, 3, 2804533, 351404, 18.422771, 109885, 16.745635, 34, 35.522798
16, 16, 11.000000, 3, 126728, 15802, 13.947820, 4757, 12.215836, 1, 7.415782
16, 16, 11.000000, 3, 25772, 3231, 11.657765, 961, 9.908393, 0, 0.686931
16, 16, 11.000000, 3, 857333, 105711, 16.689766, 33721, 15.041360, 10, 33.694628
16, 16, 11.000000, 3, 591087, 74747, 16.189728, 23640, 14.528942, 7, 22.230606
16, 16, 11.000000, 3, 859455, 108966, 16.733519, 33737, 15.042044, 10, 26.092623
16, 16, 11.000000, 3, 1132577, 141657, 17.112042, 44819, 15.451823, 13, 21.011374
16, 16, 11.000000, 3, 940498, 117715, 16.844939, 36828, 15.168515, 11, 18.090459
16, 16, 11.000000, 3, 1902719, 239640, 17.870509, 75278, 16.199941, 23, 32.770971
16, 16, 11.000000, 3, 1933, 251, 7.971544, 28, 4.807355, 0, 0.628918
16, 16, 11.000000, 3, 2554174, 323900, 18.305189, 101474, 16.630751, 31, 36.615298
16, 16, 11.000000, 3, 272074, 33307, 15.023538, 10571, 13.367824, 3, 6.433306
16, 16, 11.000000, 3, 63863, 8052, 12.975131, 2374, 11.213104, 0, 1.913526
16, 16, 11.000000, 3, 3336249, 415693, 18.665159, 130738, 16.996319, 40, 105.898807
16, 16, 11.000000, 3, 2720166, 339625, 18.373583, 107538, 16.714487, 33, 26.891243
16, 16, 11.000000, 3, 1024708, 127657, 16.961913, 40787, 15.315822, 12, 13.673972
16, 16, 11.000000, 3, 516209, 64251, 15.971431, 20042, 14.290739, 6, 8.692435
16, 16, 11.000000, 3, 894412, 109595, 16.741822, 35234, 15.104681, 10, 25.429192
16, 16, 11.000000, 3, 4531360, 562640, 19.101853, 178515, 17.445686, 55, 100.024475
16, 16, 11.000000, 3, 250299, 30993, 14.919655, 9745, 13.250446, 3, 14.826091
16, 16, 11.000000, 3, 3405933, 424618, 18.695806, 133649, 17.028090, 41, 46.018719
16, 16, 11.000000, 3, 704850, 86711, 16.403927, 27352, 14.739359, 8, 14.102666
16, 16, 11.000000, 3, 7049, 906, 9.823367, 211, 7.721099, 0, 1.128155
16, 16, 11.000000, 3, 2911713, 365232, 18.478454, 114429, 16.804093, 35, 24.278042
16, 16, 11.000000, 3, 752678, 93908, 16.518960, 29683, 14.857349, 9, 7.387520
16, 16, 11.000000, 3, 590868, 73593, 16.167281, 23080, 14.494356, 7, 14.235216
16, 16, 11.000000, 3, 1925845, 240815, 17.877566, 75465, 16.203520, 23, 14.504195
16, 16, 11.000000, 3, 5576266, 691558, 19.399491, 219571, 17.744328, 67, 60.885758
16, 16, 11.000000, 3, 1554542, 194844, 17.571960, 61414, 15.906280, 19, 10.685068
16, 16, 11.000000, 3, 794411, 98401, 16.586385, 31533, 14.944575, 9, 19.559721
16, 16, 11.000000, 3, 1138771, 140509, 17.100303, 44130, 15.429472, 13, 23.309964
16, 16, 11.000000, 3, 1667465, 207684, 17.664031, 64734, 15.982236, 20, 26.297362
16, 16, 11.000000, 3, 100290, 12426, 13.601074, 3699, 11.852920, 1, 5.136175
16, 16, 11.000000, 3, 345329, 43092, 15.395132, 13361, 13.705740, 4, 5.396408
16, 16, 11.000000, 3, 2186651, 274400, 18.065921, 86182, 16.395099, 26, 17.305443
16, 16, 11.000000, 3, 1463524, 180896, 17.464801, 56515, 15.786346, 17, 16.418635
16, 16, 11.000000, 3, 587384, 72873, 16.153097, 22563, 14.461671, 7, 24.510615
16, 16, 11.000000, 3, 4244916, 524942, 19.001799, 166101, 17.341701, 51, 34.848833
16, 16, 11.000000, 3, 660284, 82725, 16.336036, 25987, 14.665502, 8, 14.462587
16, 16, 11.000000, 3, 280705, 35720, 15.124444, 11038, 13.430191, 3, 12.937795
16, 16, 11.000000, 3, 482146, 59872, 15.869594, 18278, 14.157821, 5, 7.960625
16, 16, 11.000000, 3, 1071362, 131143, 17.000781, 41064, 15.325587, 12, 12.660694
16, 16, 11.000000, 3, 60355, 7670, 12.905011, 2312, 11.174926, 0, 3.309428
16, 16, 11.000000, 3, 1139631, 141681, 17.112287, 44645, 15.446211, 13, 19.804408
16, 16, 11.000000, 3, 445147, 56401, 15.783433, 17396, 14.086468, 5, 11.741002
16, 16, 11.000000, 3, 648986, 78630, 16.262792, 24673, 14.590646, 7, 9.374532
16, 16, 11.000000, 3, 747275, 94033, 16.520880, 29007, 14.824113, 9, 10.404568
16, 16, 11.000000, 3, 172682, 22192, 14.437752, 6599, 12.688032, 2, 3.009465
16, 16, 11.000000, 3, 888477, 112052, 16.773809, 35004, 15.095232, 10, 18.826059
16, 16, 11.000000, 3, 955632, 118656, 16.856426, 36978, 15.174380, 11, 11.908450
16, 16, 11.000000, 3, 5434129, 673233, 19.360746, 212486, 17.697008, 65, 49.169640
16, 16, 11.000000, 3, 1721044, 215434, 17.716886, 67418, 16.040846, 21, 13.787991
16, 16, 11.000000, 3, 345274, 43608, 15.412305, 13409, 13.710914, 4, 4.252184
16, 16, 11.000000, 3, 172244, 21616, 14.399812, 6695, 12.708868, 2, 3.238117
16, 16, 11.000000, 3, 359267, 44464, 15.440350, 13746, 13.746724, 4, 6.009954
16, 16, 11.000000, 3, 5168471, 643991, 19.296681, 202892, 17.630352, 62, 59.328293
16, 16, 11.000000, 3, 337060, 42872, 15.387748, 13053, 13.672094, 4, 6.298031
16, 16, 11.000000, 3, 10888381, 1363466, 20.378847, 429739, 18.713101, 133, 194.153400
16, 16, 11.000000, 3, 888524, 111365, 16.764936, 34669, 15.081359, 10, 25.925767
16, 16, 11.000000, 3, 907329, 113338, 16.790272, 35279, 15.106522, 11, 50.282634
16, 16, 11.000000, 3, 671446, 83507, 16.349610, 26282, 14.681787, 8, 7.034584
16, 16, 11.000000, 3, 2341896, 290519, 18.148273, 90940, 16.472627, 28, 30.661569
16, 16, 11.000000, 3, 570417, 72257, 16.140850, 22498, 14.457509, 7, 24.322825
16, 16, 11.000000, 3, 23707, 3023, 11.561765, 810, 9.661778, 0, 2.451061
16, 16, 11.000000, 3, 241295, 29722, 14.859244, 9222, 13.170864, 2, 4.163599
16, 16, 11.000000, 3, 170127, 21605, 14.399078, 6674, 12.704336, 2, 1.689823
16, 16, 11.000000, 3, 82382, 10513, 13.359887, 3054, 11.576484, 1, 1.063454
16, 16, 11.000000, 3, 159169, 19878, 14.278885, 6138, 12.583553, 1, 1.949304
16, 16, 11.000000, 3, 1848907, 231351, 17.819724, 72510, 16.145892, 22, 29.684590
16, 16, 11.000000, 3, 6729323, 836315, 19.673687, 263641, 18.008215, 81, 72.394044
16, 16, 11.000000, 3, 528025, 65934, 16.008735, 20601, 14.330427, 6, 4.322839
16, 16, 11.000000, 3, 618606, 75354, 16.201396, 24152, 14.559855, 7, 20.898553
16, 16, 11.000000, 3, 742418, 94370, 16.526041, 29658, 14.856134, 9, 15.690472
16, 16, 11.000000, 3, 4773533, 599028, 19.192264, 186775, 17.510942, 58, 75.368710
16, 16, 11.000000, 3, 478361, 58863, 15.845073, 18704, 14.191059, 5, 29.018195
16, 16, 11.000000, 3, 1349611, 171515, 17.387975, 53164, 15.698162, 16, 15.984529
16, 16, 11.000000, 3, 172507, 21559, 14.396003, 6598, 12.687813, 2, 2.128157
16, 16, 11.000000, 3, 6459001, 801068, 19.611565, 253344, 17.950738, 78, 149.415975
16, 16, 11.000000, 3, 239261, 30588, 14.900678, 9429, 13.202889, 2, 3.204404
16, 16, 11.000000, 3, 109815, 13864, 13.759056, 4176, 12.027906, 1, 1.640810
16, 16, 11.000000, 3, 342146, 43115, 15.395902, 13354, 13.704984, 4, 4.219113
16, 16, 11.000000, 3, 4119098, 512618, 18.967525, 161939, 17.305091, 50, 71.238297
16, 16, 11.000000, 3, 1421822, 177485, 17.437338, 55622, 15.763368, 17, 43.673513
16, 16, 11.000000, 3, 220117, 28165, 14.781616, 8473, 13.048657, 2, 4.548576
16, 16, 11.000000, 3, 4812299, 600101, 19.194846, 188414, 17.523547, 58, 74.715850
16, 16, 11.000000, 3, 2154046, 269998, 18.042589, 84785, 16.371521, 26, 50.851533
16, 16, 11.000000, 3, 161132, 20837, 14.346860, 6125, 12.580494, 2, 2.641539
16, 16, 11.000000, 3, 929921, 116276, 16.827194, 36448, 15.153552, 11, 15.875953
16, 16, 11.000000, 3, 390547, 50120, 15.613099, 14913, 13.864283, 4, 8.398570
16, 16, 11.000000, 3, 5536278, 692833, 19.402148, 219568, 17.744308, 67, 58.155875
16, 16, 11.000000, 3, 1330993, 164792, 17.330287, 51999, 15.666196, 16, 14.058431
16, 16, 11.000000, 3, 4170575, 517651, 18.981620, 164569, 17.328333, 50, 38.660986
16, 16, 11.000000, 3, 577229, 73064, 16.156873, 22736, 14.472691, 7, 7.181864
16, 16, 11.000000, 3, 1937664, 239402, 17.869076, 74830, 16.191329, 23, 19.754929
16, 16, 11.000000, 3, 2616939, 319725, 18.286472, 102028, 16.638606, 31, 81.614363
16, 16, 11.000000, 3, 78752, 9974, 13.283956, 2975, 11.538674, 0, 1.845710
16, 16, 11.000000, 3, 1255773, 155800, 17.249336, 49376, 15.591522, 15, 19.875330
16, 16, 11.000000, 3, 2136543, 269308, 18.038898, 84266, 16.362663, 26, 30.295265
16, 16, 11.000000, 3, 249237, 31198, 14.929166, 9813, 13.260479, 3, 1.904538
16, 16, 11.000000, 3, 1087522, 135796, 17.051081, 43018, 15.392653, 13, 16.515027
16, 16, 11.000000, 3, 10362, 1295, 10.338736, 335, 8.388017, 0, 1.862396
16, 16, 11.000000, 3, 94776, 11894, 13.537946, 3583, 11.806952, 1, 1.528016
16, 16, 11.000000, 3, 2075469, 261462, 17.996242, 81194, 16.309085, 25, 23.011399
16, 16, 11.000000, 3, 591292, 73995, 16.175140, 23560, 14.524052, 7, 19.716167
16, 16, 11.000000, 3, 95064, 11954, 13.545206, 3496, 11.771489, 1, 1.717518
16, 16, 11.000000, 3, 842179, 105108, 16.681513, 32291, 14.978844, 10, 6.730773
16, 16, 11.000000, 3, 27255, 3418, 11.738937, 952, 9.894818, 0, 0.945087
16, 16, 11.000000, 3, 2217986, 274074, 18.064206, 86565, 16.401496, 26, 18.602923
16, 16, 11.000000, 3, 94333, 11771, 13.522949, 3450, 11.752381, 1, 3.101591
16, 16, 11.000000, 3, 39344, 4870, 12.249706, 1463, 10.514714, 0, 6.568345
16, 16, 11.000000, 3, 316719, 40368, 15.300924, 12505, 13.610217, 3, 5.062221
16, 16, 11.000000, 3, 128099, 15603, 13.929536, 4967, 12.278159, 1, 2.117285
16, 16, 11.000000, 3, 46037, 5743, 12.487589, 1763, 10.783817, 0, 2.988381
16, 16, 11.000000, 3, 3777379, 473734, 18.853718, 148855, 17.183548, 46, 51.824265
